age,income,pincodeRisk,duplicatePan,nameMatch,occupationRisk,label
46,15845,0,0,1,1,0
37,63702,1,0,1,0,0
36,59303,0,1,0,0,1
52,9735,0,0,1,0,0
20,72775,0,0,1,1,1
65,131158,0,0,1,0,0
18,86553,0,0,1,1,0
21,28002,0,0,1,0,0
52,31933,1,0,1,1,1
35,61999,1,0,1,0,0
22,125894,0,0,1,0,0
32,56147,0,0,1,1,0
27,74075,0,0,1,0,0
48,147928,0,0,1,1,0
25,122532,0,0,1,0,0
65,61120,0,0,1,0,0
45,59420,1,1,1,0,1
55,54582,0,0,1,0,0
49,82442,0,0,1,0,0
64,136096,0,0,1,0,0
48,89711,1,0,1,0,0
43,12009,0,0,1,0,0
68,149264,0,0,1,0,0
41,30878,1,0,0,0,1
46,139811,0,1,1,1,1
19,57514,0,1,0,0,1
62,45997,1,0,1,0,0
69,76677,1,1,1,1,1
70,27815,0,0,1,0,0
39,114796,0,0,1,0,0
30,64278,0,0,1,0,0
27,124565,0,0,1,0,0
42,23646,1,0,0,0,1
42,83201,1,0,1,0,0
23,117170,1,0,1,0,0
44,112138,0,0,1,0,0
43,130825,0,1,1,0,0
48,63151,0,0,0,0,0
50,32348,0,0,1,1,0
19,34937,0,0,1,0,0
42,68546,0,0,1,1,0
69,113954,1,0,1,1,0
37,76157,1,0,0,1,1
35,36805,0,0,1,0,0
28,145025,1,0,1,0,0
70,137906,0,0,0,0,0
64,130003,1,0,1,0,0
60,99202,1,0,1,1,0
19,19327,0,0,1,1,1
46,145465,0,0,1,0,0
36,24525,0,1,1,0,1
37,33034,0,0,1,0,0
49,59393,0,0,1,0,0
22,104105,0,0,0,0,0
44,50846,0,0,1,0,0
49,109265,0,0,1,0,0
18,68599,0,0,1,0,0
35,98250,0,0,0,1,1
61,120229,0,0,1,0,0
63,26809,1,0,1,0,0
45,14714,0,0,1,0,0
38,10326,0,0,1,0,0
70,37818,0,0,0,0,0
28,119917,0,0,1,0,0
56,141919,0,0,1,0,0
18,122467,1,1,1,0,1
35,56579,0,0,1,0,0
18,102717,1,0,1,1,1
21,110926,0,0,1,0,0
65,19749,0,0,1,1,0
55,33496,0,0,1,0,0
42,87792,0,0,1,0,0
46,62318,1,0,1,0,0
22,146923,0,0,1,0,0
31,142899,1,0,1,0,0
61,23537,1,0,1,0,0
58,129425,0,0,1,0,0
59,50684,0,0,1,0,0
23,53647,1,0,0,0,1
51,49580,0,0,0,0,0
22,64225,0,0,1,0,0
65,125524,0,0,1,0,0
47,55318,0,0,1,1,0
39,101394,1,0,1,0,0
45,11700,0,0,1,1,1
34,121857,0,0,1,0,0
52,58931,0,0,1,1,0
41,147211,1,0,1,1,0
23,103873,0,0,1,0,0
31,141859,0,0,1,0,0
67,140383,0,0,1,0,0
50,41358,0,0,1,0,0
24,27095,0,0,1,1,0
64,142996,0,0,1,0,0
42,124836,1,0,1,1,0
69,43026,1,0,1,1,1
21,135137,1,0,1,1,0
66,133102,0,0,1,0,0
46,88556,1,0,0,0,1
40,131977,0,1,1,0,0
70,8554,0,0,1,0,0
43,118753,0,0,0,0,0
45,121769,0,0,1,1,0
20,146598,0,0,1,0,0
66,28428,0,0,1,0,0
43,13471,1,0,1,1,1
66,143451,0,1,1,0,0
28,85230,1,0,1,0,0
37,69443,1,0,1,0,0
18,80757,0,0,1,0,0
52,37871,0,0,1,0,0
70,21241,1,1,0,1,1
68,48425,1,0,1,0,0
66,77976,0,0,1,0,0
46,137602,0,0,1,1,0
34,14689,0,0,1,0,0
22,33582,1,0,1,0,0
26,86290,1,0,1,1,0
33,50043,1,0,1,0,0
41,66762,0,1,1,1,1
40,61298,0,0,0,1,1
65,53487,0,0,1,0,0
29,68956,1,0,1,0,0
33,35148,1,1,1,1,1
35,112703,0,0,1,1,0
27,139790,1,0,1,0,0
45,116059,0,0,1,0,0
44,10389,1,0,1,1,1
43,128290,0,1,1,0,0
23,72223,0,0,1,0,0
18,50441,0,1,1,1,1
35,57246,0,0,1,0,0
38,85765,1,0,1,0,0
47,63440,0,0,1,1,0
38,29781,0,0,1,0,0
23,82389,0,0,1,1,0
49,130456,0,0,1,0,0
31,22052,0,0,1,0,0
38,114140,1,0,1,0,0
53,78176,0,0,1,1,0
61,130841,0,0,1,0,0
45,141358,0,0,1,0,0
63,132654,0,0,1,0,0
46,90139,0,0,1,1,0
64,138072,0,0,1,0,0
49,107060,1,0,1,0,0
56,46984,0,0,1,0,0
64,48524,1,0,1,0,0
61,136273,0,0,1,0,0
53,75380,0,0,1,0,0
70,57925,0,0,1,0,0
22,92183,1,0,1,0,0
37,15407,0,0,1,1,0
20,134696,0,0,0,0,1
50,18784,0,0,1,0,0
34,101342,0,0,1,0,0
68,49085,0,1,1,0,1
51,119614,0,0,1,0,0
67,146945,0,0,1,0,0
65,21493,0,0,1,0,0
42,94326,0,0,1,1,0
62,122018,0,0,1,1,0
52,17857,0,0,1,0,0
29,98384,0,0,1,0,0
41,46787,0,0,1,1,0
29,103791,1,0,1,0,0
30,11036,0,0,1,0,0
57,58688,0,0,1,0,0
21,73957,0,0,0,0,0
40,110958,0,0,1,0,0
58,59350,1,0,0,0,1
39,121583,0,0,1,0,0
50,102604,0,0,0,0,0
64,50456,1,0,1,0,0
33,98983,0,0,1,0,0
39,132244,0,0,1,0,0
47,84746,1,0,1,1,0
39,54386,1,0,1,0,0
28,88879,0,0,1,0,0
22,113465,0,0,1,0,0
48,132829,0,0,1,0,0
20,100739,0,0,1,0,0
58,106951,0,0,1,1,0
31,147283,0,0,1,0,0
24,57326,0,0,1,0,0
27,116339,0,0,1,0,0
34,130473,0,0,1,0,0
70,115831,0,0,1,1,0
51,50786,1,0,1,0,0
62,73634,0,1,1,0,1
36,49413,0,0,1,0,0
19,129751,0,0,1,0,0
22,116804,1,0,1,0,0
26,37483,0,0,1,0,0
64,119818,1,0,0,0,1
37,49496,0,1,1,1,1
62,59890,0,1,1,0,1
60,144235,0,1,1,0,0
36,55518,0,0,1,0,0
69,48150,0,0,1,0,0
61,39608,1,0,1,1,1
70,21232,1,0,1,0,0
67,90519,1,0,1,0,0
27,118211,1,1,1,0,1
65,112609,0,0,1,0,0
20,9392,0,0,1,0,1
28,49806,1,0,1,0,0
58,73007,1,0,1,1,1
53,37693,1,0,1,0,0
41,92220,0,0,1,0,0
25,10624,0,0,1,1,1
18,113063,0,0,1,0,0
29,33466,0,0,1,1,0
44,98046,0,0,1,0,0
18,35457,0,0,1,1,1
53,88822,0,0,1,0,0
33,32976,0,0,1,1,0
66,106057,0,0,1,0,0
44,33103,0,0,1,1,0
55,88565,0,1,1,1,1
27,113461,0,0,1,0,0
21,115742,1,0,0,1,1
36,119828,0,1,1,0,0
36,78612,1,0,1,1,1
22,68079,0,0,0,1,1
44,53389,1,0,1,0,0
40,116899,0,1,1,0,0
53,89342,0,0,1,0,0
42,107370,0,0,0,0,0
31,109259,0,0,1,0,0
40,33392,0,0,1,0,0
46,87149,1,1,1,1,1
21,14635,0,0,1,1,0
57,136811,0,0,1,0,0
43,77425,0,0,1,0,0
33,24891,0,0,1,0,0
36,30282,0,1,1,0,1
53,141349,0,0,1,0,0
29,101043,0,0,1,0,0
40,42875,1,0,1,0,0
37,29060,0,0,1,0,0
43,75312,0,0,1,0,0
31,26639,0,0,1,0,0
64,46578,0,0,1,0,0
23,82347,0,0,0,0,0
33,45684,0,0,1,1,0
26,45700,0,0,1,1,0
32,145353,1,0,1,0,0
20,58460,0,0,1,0,0
44,16381,0,0,1,0,0
37,18155,0,0,1,1,0
56,52392,0,0,1,0,0
23,121018,1,0,1,1,0
32,146426,0,0,1,0,0
30,56551,0,0,1,1,0
20,9102,0,0,1,0,1
59,87691,0,0,1,1,0
38,142421,0,0,1,0,0
70,143608,0,0,1,1,0
40,12325,1,0,1,1,1
60,111881,1,0,1,0,0
66,66993,1,0,1,0,0
30,149261,0,0,0,0,0
68,94233,0,0,1,0,0
63,59832,0,0,0,1,1
66,87424,0,0,1,1,0
30,84809,0,0,1,0,0
68,19424,1,0,1,1,1
31,55849,0,0,1,1,0
70,11229,0,0,1,1,1
21,146978,0,0,1,0,0
36,100993,1,0,1,0,0
63,43111,1,0,1,0,0
66,93957,1,0,1,1,0
53,35417,0,0,1,1,0
68,77967,0,0,1,0,0
63,54917,1,0,1,0,0
61,96343,0,0,0,0,0
40,133082,0,0,1,0,0
44,138653,0,0,1,1,0
33,60539,1,0,1,0,0
54,20054,1,1,1,0,1
39,49538,0,0,1,0,0
44,49215,0,0,1,0,0
64,58890,1,0,1,0,0
59,34037,0,0,1,0,0
39,53069,0,0,1,0,0
51,133798,0,0,1,0,0
69,73915,0,0,1,0,0
21,68308,1,0,1,0,0
62,52301,0,0,1,0,0
44,17225,0,0,1,1,0
20,107609,0,0,0,0,1
68,130890,0,0,1,0,0
58,19022,1,0,1,0,0
32,89771,1,1,1,1,1
70,140842,0,0,0,0,0
18,12152,1,0,1,1,1
40,63082,0,1,1,0,1
69,147747,0,0,1,0,0
60,33319,0,0,1,0,0
28,129804,0,0,1,0,0
32,134503,0,0,1,1,0
28,136329,0,0,1,0,0
68,71793,0,0,1,1,0
25,51908,0,0,1,0,0
55,103428,1,0,1,0,0
68,42430,0,0,1,0,0
29,114980,0,0,1,0,0
49,19998,0,0,1,1,0
70,131775,0,0,1,1,0
51,123462,0,0,1,1,0
19,62698,1,0,0,1,1
65,146434,0,1,0,0,1
39,46595,0,0,1,0,0
58,141640,1,0,1,0,0
56,61238,0,0,1,0,0
40,128722,0,0,1,0,0
66,54649,0,0,1,0,0
40,75027,0,0,1,1,0
56,111533,0,1,1,1,1
40,67738,0,0,1,0,0
38,87116,0,0,1,0,0
66,110247,0,0,1,0,0
38,121299,0,0,1,1,0
67,51259,1,0,1,0,0
21,20751,0,0,1,0,0
44,56661,1,1,1,0,1
68,125707,0,0,1,0,0
64,18608,0,0,1,0,0
32,121892,0,0,1,1,0
28,123174,0,0,1,0,0
42,129780,0,0,1,0,0
34,104744,0,0,1,1,0
30,25846,0,0,1,0,0
24,28726,0,0,1,0,0
32,33768,1,0,1,0,0
52,78170,0,0,1,1,0
41,75192,0,1,1,1,1
50,59610,1,1,1,0,1
37,47348,1,0,1,0,0
50,143190,0,0,1,0,0
49,48846,0,0,0,0,0
34,63403,0,0,1,0,0
45,54982,1,0,1,0,0
27,55593,0,0,1,1,0
63,14263,0,0,1,1,0
29,8913,1,0,1,1,1
46,25302,0,0,1,0,0
21,98086,0,0,1,1,0
36,70858,0,0,0,0,0
50,40032,0,0,1,0,0
33,123074,0,0,1,0,0
22,115725,1,1,1,1,1
23,103433,0,0,1,0,0
33,140042,0,0,1,0,0
25,58711,0,0,1,0,0
52,90322,0,1,1,1,1
33,115597,0,0,1,0,0
65,114192,0,0,1,0,0
62,31292,0,0,1,0,0
18,17356,0,0,1,0,0
34,31532,0,0,0,0,0
38,17219,1,1,1,0,1
51,97805,0,0,1,1,0
26,31840,0,0,1,0,0
25,140808,0,0,1,0,0
36,102565,0,0,1,1,0
51,80642,0,0,1,0,0
21,131541,0,0,1,1,0
59,22536,0,0,1,0,0
50,30969,0,0,1,0,0
19,119800,0,0,1,0,0
42,46513,1,0,1,0,0
39,66519,0,0,1,0,0
30,10470,1,0,1,0,1
62,45456,0,0,1,0,0
31,83349,1,0,1,0,0
29,114682,0,0,1,1,0
52,34032,0,0,0,0,0
67,100649,1,1,1,0,1
49,52159,0,0,0,1,1
48,24406,0,0,1,0,0
36,17874,0,0,1,0,0
39,85225,1,0,1,1,0
52,87240,1,0,1,0,0
47,39426,1,0,1,0,0
54,62620,0,0,1,0,0
55,96764,1,0,1,0,0
45,128889,1,0,1,1,0
58,118044,0,0,1,0,0
20,137483,0,0,1,0,0
54,69354,1,0,1,0,0
28,98388,0,0,1,0,0
69,117703,0,1,1,1,1
23,80088,1,0,1,0,0
46,45091,0,0,1,0,0
37,9338,1,0,1,1,1
56,22320,0,0,1,0,0
51,81105,0,0,0,0,0
68,10078,0,0,1,1,1
53,61208,1,0,1,1,1
30,32261,1,0,1,0,0
19,63212,1,0,1,1,1
48,80368,1,1,1,0,1
50,66366,0,0,1,1,0
37,17184,0,0,1,0,0
54,129834,0,1,1,0,0
67,74462,1,0,0,1,1
39,72583,0,0,1,0,0
20,50385,0,0,1,0,0
61,24248,0,0,0,0,0
42,118507,1,0,1,0,0
53,52868,1,0,0,1,1
51,115099,0,0,1,1,0
57,149578,0,0,1,1,0
29,69569,0,0,1,0,0
31,17356,0,0,1,0,0
57,149134,1,0,1,1,0
24,88711,1,0,1,0,0
48,123451,0,0,1,0,0
58,49364,0,0,1,0,0
52,47658,0,0,1,1,0
54,120319,0,0,1,1,0
67,84619,1,0,1,1,0
49,145809,1,0,1,0,0
66,126767,0,0,1,0,0
66,81816,0,0,1,0,0
42,64489,1,0,1,0,0
23,45784,0,0,1,0,0
42,105351,1,0,1,0,0
23,15416,0,0,1,1,0
69,83635,0,0,0,0,0
35,65230,0,0,1,0,0
20,130953,1,1,1,0,1
21,48103,1,0,1,0,0
41,144553,0,0,1,0,0
25,27480,0,0,1,0,0
26,117203,0,0,1,0,0
60,41177,0,0,1,1,0
19,110966,0,0,1,0,0
28,45849,0,0,1,0,0
49,22119,0,0,1,0,0
19,103196,0,0,1,0,0
63,128362,0,0,1,0,0
45,88171,0,0,1,1,0
57,54539,0,0,1,1,0
50,65954,0,0,0,0,0
41,81946,0,0,1,0,0
52,104438,0,0,0,0,0
58,147379,0,0,0,0,0
60,14880,0,0,1,1,0
26,93820,0,0,1,0,0
30,149415,1,0,1,1,0
21,130183,0,0,1,0,0
62,86918,0,0,1,0,0
35,114307,0,0,1,0,0
36,98940,0,0,1,0,0
63,29204,0,0,1,0,0
25,134653,1,0,1,0,0
47,135630,0,0,0,1,1
48,120940,1,0,1,1,0
33,31701,0,0,1,1,0
69,16232,0,0,1,0,0
67,10036,0,0,1,0,0
37,34287,0,0,1,0,0
41,32846,0,0,1,1,0
39,18513,1,0,0,1,1
30,55528,0,0,1,1,0
59,149248,0,1,0,0,1
68,122472,0,0,1,0,0
53,55286,0,0,1,1,0
33,106518,0,0,1,1,0
41,86134,0,0,1,1,0
21,124562,0,0,0,0,0
53,63781,0,0,1,0,0
30,129788,0,1,1,0,0
47,113556,0,0,1,0,0
35,128396,1,0,1,0,0
37,35756,0,0,0,0,0
41,79811,0,0,1,1,0
41,122045,0,0,1,0,0
67,92781,0,0,1,0,0
24,120432,1,0,1,0,0
24,27264,0,1,1,0,1
53,95779,0,0,1,1,0
29,99361,0,0,1,0,0
29,109001,0,1,1,1,1
49,129615,0,1,0,0,1
34,93338,1,0,1,1,0
20,56382,0,0,1,0,0
48,113939,0,0,1,0,0
19,86205,1,0,1,0,0
33,124451,1,0,1,1,0
48,62525,1,1,1,1,1
62,107749,1,1,1,0,1
39,86956,1,0,0,1,1
20,32577,0,0,1,0,0
50,115323,0,0,1,0,0
21,56848,0,0,1,0,0
49,56295,1,0,1,0,0
19,32764,0,0,1,1,1
37,111686,0,0,1,0,0
48,101562,0,0,1,0,0
31,116361,0,0,1,0,0
24,27252,0,0,1,0,0
21,41355,1,0,1,1,1
30,82265,0,0,1,0,0
27,142501,1,0,1,1,0
37,144422,0,0,0,1,1
33,106378,0,0,1,0,0
60,51434,1,0,1,0,0
68,17946,0,0,0,0,0
34,19099,0,0,0,0,0
19,35647,0,0,1,1,1
65,47406,0,0,1,1,0
35,72800,0,0,1,1,0
38,35532,0,0,1,0,0
31,137998,0,0,1,0,0
34,62238,1,0,1,0,0
54,25439,0,0,1,0,0
33,52165,0,0,1,0,0
57,115831,0,0,1,0,0
28,143495,1,0,1,1,0
58,11833,0,1,1,0,1
50,141717,0,0,1,0,0
36,70247,0,0,1,0,0
28,100935,0,0,1,0,0
47,53848,0,0,1,0,0
24,112259,0,0,1,0,0
26,71346,0,0,1,1,0
58,22562,0,0,1,0,0
60,14110,1,0,1,1,1
50,96890,0,0,1,0,0
70,65885,0,0,1,1,0
56,141614,0,0,1,0,0
32,71670,0,0,1,0,0
19,22296,1,0,1,0,1
39,104332,0,0,1,0,0
18,23828,0,0,1,0,0
44,129380,0,0,1,0,0
35,46687,0,0,1,0,0
37,109270,1,0,1,0,0
60,73195,0,0,1,1,0
56,65255,1,0,1,0,0
47,120242,1,0,1,0,0
35,122532,0,0,1,1,0
67,16392,0,0,1,0,0
34,124450,1,0,1,0,0
31,125838,0,0,1,1,0
37,95058,1,0,1,0,0
59,34053,0,0,1,0,0
32,112135,0,1,1,0,0
32,37868,0,0,1,0,0
48,68208,0,0,1,0,0
18,67454,0,0,1,0,0
60,139134,1,0,1,0,0
35,39617,0,0,1,0,0
45,120618,1,0,1,0,0
37,97351,0,1,0,0,1
49,61805,0,1,1,0,1
65,25783,0,1,1,1,1
49,53495,0,0,1,0,0
29,51733,0,0,1,1,0
66,85606,0,0,0,1,1
37,131700,0,0,1,0,0
23,23464,1,0,1,0,0
66,24841,0,0,1,0,0
38,104341,0,0,1,1,0
61,126901,0,0,1,0,0
52,118720,0,0,1,0,0
64,125641,0,0,1,0,0
54,142833,0,0,1,0,0
51,93750,1,0,1,0,0
45,52887,0,0,1,1,0
22,70675,0,0,1,0,0
22,69306,0,0,1,0,0
60,63461,0,0,0,0,0
32,143168,0,0,1,0,0
27,130231,0,0,1,1,0
69,68126,0,0,0,1,1
42,111654,0,1,1,1,1
55,46664,0,0,1,0,0
52,62159,1,0,1,1,1
27,127087,0,0,1,1,0
48,131552,0,0,1,0,0
50,61314,1,0,1,1,1
21,96717,0,0,1,0,0
50,100245,0,0,1,1,0
68,149999,0,0,1,0,0
64,98473,1,0,1,0,0
62,89605,0,0,1,0,0
49,60979,1,0,1,0,0
24,56581,1,0,1,0,0
60,139586,0,1,0,0,1
70,62566,0,0,1,1,0
65,55160,0,0,0,0,0
32,46439,1,0,1,1,1
31,33932,0,0,1,0,0
59,33991,0,0,1,0,0
39,86826,1,0,1,1,0
27,144369,0,0,1,0,0
40,64373,0,0,1,1,0
59,128989,1,0,1,1,0
52,76784,0,0,1,0,0
56,31909,0,0,1,0,0
21,68311,1,0,1,0,0
29,60410,1,0,0,0,1
21,16582,0,0,1,0,0
60,86628,1,0,1,0,0
53,89630,0,0,0,0,0
69,74707,0,1,1,1,1
69,127844,0,0,1,0,0
60,65702,0,1,1,0,1
49,79707,0,0,1,1,0
38,116264,0,0,1,0,0
53,29724,0,0,1,0,0
51,69395,1,0,1,0,0
34,52844,0,1,1,0,1
62,21253,0,0,1,0,0
39,114309,1,0,1,0,0
48,83891,0,0,1,1,0
50,131356,0,1,1,0,0
25,145745,0,0,1,1,0
53,121478,0,0,1,0,0
49,144507,0,1,1,0,0
55,122131,0,0,1,0,0
43,45659,0,0,1,0,0
57,36246,0,0,1,1,0
27,54572,0,0,1,1,0
29,25200,1,0,1,1,1
41,115572,1,0,1,0,0
60,135225,0,0,1,0,0
69,106935,0,0,1,0,0
29,59486,0,0,1,1,0
63,16150,0,0,1,1,0
46,123411,1,1,1,0,1
27,44761,0,0,1,1,0
20,146428,0,0,1,1,0
28,75893,1,0,1,0,0
54,128312,1,0,1,0,0
29,38381,1,1,1,0,1
18,54485,0,0,1,0,0
34,125257,0,0,1,1,0
53,113218,0,0,1,1,0
24,104418,0,0,1,0,0
57,82899,0,0,1,0,0
50,56315,0,0,1,1,0
26,75765,0,0,1,0,0
57,54040,0,0,1,1,0
19,133823,0,0,1,0,0
40,75154,0,0,1,0,0
63,56116,1,0,1,0,0
63,65041,0,0,1,0,0
69,33288,0,0,1,0,0
42,46372,0,0,1,0,0
36,106188,1,0,1,0,0
38,102877,1,0,0,1,1
21,72340,0,0,1,0,0
65,85175,0,0,1,0,0
42,86643,1,0,0,0,1
43,116085,0,0,1,0,0
20,69299,0,0,0,1,1
61,140134,0,0,1,0,0
58,110890,0,0,1,1,0
54,56430,0,0,1,1,0
18,29059,0,0,1,0,0
22,116880,0,0,1,0,0
61,104929,1,0,1,0,0
23,146113,0,0,1,0,0
57,129525,0,0,1,0,0
28,11974,1,0,1,1,1
62,134591,0,0,1,0,0
52,70223,0,0,1,1,0
38,138324,1,0,1,0,0
55,149235,0,0,1,0,0
30,16128,0,0,1,0,0
31,64512,0,0,1,0,0
63,136368,1,0,1,0,0
58,130415,1,0,1,1,0
55,78057,0,0,1,1,0
23,135353,0,0,1,0,0
58,68822,1,1,1,0,1
35,88305,1,0,1,0,0
36,65487,0,0,1,1,0
18,41906,0,0,1,0,0
64,54219,0,0,1,0,0
18,113629,1,0,1,0,0
30,54367,0,0,1,1,0
27,24692,0,0,1,0,0
50,127809,0,0,1,0,0
32,34027,0,1,1,0,1
45,20084,0,0,1,0,0
35,72840,1,1,1,0,1
42,13184,1,0,1,0,0
37,71624,0,0,0,1,1
18,76869,1,0,1,0,1
35,42613,1,0,1,0,0
30,137044,0,0,1,1,0
52,149638,0,0,1,0,0
49,136546,1,1,1,0,1
27,44614,1,0,1,1,1
39,31669,1,0,1,0,0
70,41970,1,0,0,0,1
47,76635,0,0,1,0,0
47,37914,0,0,1,0,0
66,59550,0,0,1,0,0
68,72310,0,0,1,1,0
34,82115,0,0,1,0,0
58,22125,0,0,1,0,0
49,100262,0,0,1,1,0
52,28487,0,0,1,0,0
55,141015,0,0,1,1,0
67,80745,0,0,1,0,0
37,108615,0,0,1,1,0
35,17620,1,0,0,0,1
53,92706,1,0,1,0,0
62,144132,0,0,1,1,0
67,35746,0,0,1,1,0
20,12414,1,0,1,0,1
50,41207,0,0,1,0,0
58,79587,1,0,0,1,1
67,98729,0,0,1,1,0
37,138211,1,0,1,0,0
58,74444,0,0,1,0,0
58,92541,0,0,1,0,0
27,17717,1,1,0,0,1
56,42213,0,0,1,0,0
67,61197,0,0,1,0,0
29,24974,0,0,1,0,0
28,8674,0,0,1,0,0
55,48768,0,0,1,1,0
23,68918,0,0,1,1,0
61,28533,0,0,1,1,0
28,42963,1,0,1,0,0
40,117520,1,0,1,0,0
28,21993,1,0,1,0,0
61,143441,1,0,1,1,0
19,44751,0,0,1,0,0
51,86902,0,0,1,1,0
40,140755,1,0,1,0,0
44,133039,1,1,1,0,1
25,29649,0,0,1,0,0
65,38092,1,0,1,0,0
62,76836,0,0,1,0,0
60,13994,0,0,1,0,0
40,109124,0,0,0,0,0
37,60677,1,0,1,0,0
58,77893,0,0,1,0,0
36,69424,1,0,0,1,1
36,123405,0,0,1,0,0
69,107135,0,0,1,0,0
31,27846,1,0,1,1,1
32,115485,0,0,0,1,1
45,112956,0,0,1,0,0
52,96261,0,0,1,1,0
52,46210,0,0,1,0,0
36,148203,0,0,0,0,0
61,49414,1,0,1,0,0
61,62128,1,0,1,0,0
52,45792,1,0,1,0,0
41,111450,0,0,0,1,1
64,49886,0,0,0,0,0
48,58053,0,0,1,0,0
51,103555,1,0,1,0,0
38,92321,0,0,1,1,0
20,38784,0,0,1,0,0
42,137415,0,1,1,0,0
43,117692,0,0,1,0,0
30,33027,0,0,1,0,0
37,44801,0,1,1,0,1
23,106413,0,0,1,1,0
58,85594,0,0,1,0,0
70,62616,1,1,1,0,1
37,22944,0,0,1,1,0
30,144886,0,0,1,0,0
48,126931,1,0,1,1,0
34,98756,0,0,0,1,1
64,88176,0,0,1,0,0
67,14421,0,0,1,1,0
56,135394,0,0,1,0,0
35,132250,0,0,1,1,0
27,136853,1,0,1,0,0
36,137641,1,0,1,0,0
25,146072,0,0,1,0,0
52,96550,0,0,1,1,0
37,92521,0,0,1,0,0
69,57210,0,0,1,0,0
47,73424,1,1,1,0,1
25,61382,0,0,1,0,0
27,123671,1,0,1,0,0
57,95378,0,1,1,1,1
36,148057,1,0,1,1,0
46,43814,0,0,1,0,0
33,97795,0,0,1,0,0
66,131091,0,0,1,1,0
47,96718,0,0,1,0,0
58,69510,1,0,1,0,0
33,125908,0,0,0,1,1
42,63006,1,1,1,1,1
19,105001,1,0,1,0,0
21,56131,1,0,1,1,1
39,18332,1,0,1,1,1
22,59032,0,0,1,0,0
61,120974,0,0,0,0,0
35,80753,0,0,1,0,0
65,107280,0,0,1,0,0
61,87294,0,0,0,1,1
25,98109,0,0,1,0,0
51,117336,0,0,1,1,0
31,67965,0,0,1,0,0
46,140349,0,0,1,0,0
57,84063,0,0,1,0,0
39,28502,0,0,1,0,0
33,26522,0,1,1,0,1
26,85235,0,0,0,0,0
43,70633,0,0,1,0,0
56,87163,0,0,1,0,0
34,115221,0,0,1,0,0
21,113734,0,0,1,0,0
21,102962,0,0,1,0,0
43,108419,0,0,1,1,0
45,106895,0,0,0,0,0
21,121109,0,0,1,0,0
63,87205,0,0,1,0,0
58,89474,1,0,1,0,0
69,32877,0,0,0,1,1
30,117060,0,0,1,0,0
53,116751,1,0,1,0,0
36,50727,0,0,1,1,0
38,37924,0,0,1,0,0
62,48680,0,0,1,0,0
30,38007,0,0,1,0,0
22,39011,0,0,1,1,0
37,51929,0,0,1,0,0
53,77296,0,1,1,1,1
69,67144,0,0,1,0,0
51,120084,0,0,1,0,0
43,44700,1,0,1,0,0
41,25995,0,0,1,0,0
56,92756,0,0,1,0,0
51,87421,0,0,1,0,0
47,50605,0,0,1,0,0
46,124111,1,0,1,0,0
36,60733,1,0,1,0,0
38,89840,1,0,1,1,0
49,63035,1,0,1,1,1
69,41539,1,0,1,0,0
38,141088,0,0,1,0,0
20,109282,0,0,1,0,0
62,15468,0,0,1,0,0
41,123063,0,0,1,1,0
62,54410,0,0,1,0,0
32,134176,1,0,1,0,0
61,90369,0,0,1,0,0
52,117579,0,0,1,0,0
31,79917,0,1,1,1,1
29,52750,1,0,1,1,1
59,119669,0,0,1,0,0
43,131813,0,0,1,0,0
46,19256,0,0,1,0,0
61,26521,0,0,1,1,0
32,37347,0,0,1,0,0
44,115436,0,0,1,0,0
69,36230,0,0,1,1,0
58,73297,0,0,1,0,0
69,77983,0,0,1,0,0
37,109031,1,0,1,0,0
35,148063,0,0,1,0,0
49,63476,0,0,1,1,0
21,87856,0,0,1,0,0
66,129537,1,0,1,0,0
47,67239,0,0,1,0,0
39,66091,0,0,0,0,0
64,106177,0,0,1,1,0
27,135757,1,0,1,0,0
48,95781,1,0,1,0,0
19,145548,0,0,1,0,0
67,58107,1,0,1,0,0
51,117269,0,0,1,1,0
64,110495,0,0,1,0,0
41,90136,1,0,1,1,0
44,97341,0,0,1,0,0
64,67727,0,1,1,0,1
63,35554,0,0,1,1,0
20,92718,0,0,1,1,0
37,96332,0,0,1,1,0
18,111318,1,0,1,0,0
60,140454,0,0,1,1,0
29,65961,0,0,1,1,0
34,34550,0,1,1,1,1
56,64742,0,0,1,0,0
31,148507,1,0,1,0,0
26,135041,0,0,1,0,0
47,73731,0,0,1,1,0
26,75461,0,0,1,1,0
33,91112,0,0,1,1,0
34,109004,0,0,1,0,0
27,36641,1,0,1,1,1
54,45089,1,0,1,1,1
42,57945,0,0,1,0,0
27,90878,0,0,0,0,0
38,18218,1,0,1,0,0
61,50550,1,0,1,1,1
34,111805,1,0,1,0,0
60,97234,0,0,1,0,0
46,34988,0,0,1,0,0
25,140333,0,0,1,0,0
19,99344,1,0,1,0,0
20,94039,1,0,1,0,0
20,122518,0,0,1,0,0
63,122615,1,0,1,0,0
27,141829,0,0,0,0,0
27,13144,0,0,1,1,0
19,46446,0,0,1,0,0
62,11635,1,0,1,0,1
59,60752,1,0,1,1,1
49,137337,0,0,1,1,0
26,34401,0,0,1,0,0
44,95232,1,0,1,0,0
35,97709,0,0,1,1,0
56,89775,1,0,1,0,0
35,131822,0,1,0,1,1
41,143117,0,0,1,0,0
31,111242,0,0,1,1,0
35,124646,0,0,1,1,0
27,132894,0,0,1,0,0
54,45643,0,0,1,0,0
57,18361,0,0,1,0,0
47,120519,1,0,1,1,0
41,118806,0,0,1,1,0
